BOOKING_ID,BOOKING_TYPE_NAME,PRODUCT_NAME,PLATFORM,CUSTOMER_ID,TRAVELER_ID,BOOKING_DATE,TRAVEL_START,TRAVEL_END,INVOICE_DATE,ONLINE_PURCHASE_FLAG,BOOKING_AMOUNT,SAVINGS_AMOUNT,TRANSACTION_COUNT,segment,segment_label,booking_month
372093180,Reserve,Hotel,Desktop,1068,1126,2018-07-11,2018-07-25,2018-07-26,,True,180.0,0.0,2,1,Loyal Champions,2018-07
166098525,Reserve,Hotel,Desktop,1068,5234,2018-02-01,2018-02-15,2018-02-16,,True,119.66,0.0,9,1,Loyal Champions,2018-02
110372199,Reserve,Car,Desktop,1068,6471,2018-07-11,2018-07-20,2018-07-20,,True,372.6,0.0,3,1,Loyal Champions,2018-07
110371765,Reserve,Car,Desktop,1068,6471,2018-07-11,2018-07-20,2018-07-20,,True,151.8,0.0,1,1,Loyal Champions,2018-07
107875467,Reserve,Car,Desktop,1068,8954,2018-05-18,2018-05-22,2018-06-21,,True,2334.0,0.0,9,1,Loyal Champions,2018-05
106425466,Reserve,Car,Desktop,1068,9315,2018-04-18,2018-04-25,2018-05-23,,True,442.66,0.0,9,1,Loyal Champions,2018-04
346563726,Reserve,Hotel,Desktop,1068,1086,2018-04-06,2018-05-16,2018-05-18,,True,1401.0,0.0,3,1,Loyal Champions,2018-04
620180950,Reserve,Hotel,Desktop,1068,7045,2018-07-11,2018-07-17,2018-07-18,,True,270.0,0.0,2,1,Loyal Champions,2018-07
116460604,Reserve,Hotel,Desktop,1068,7831,2018-04-18,2018-04-26,2018-04-27,,True,846.0,0.0,2,1,Loyal Champions,2018-04
174728931,Reserve,Hotel,Desktop,1068,2058,2018-04-18,2018-05-15,2018-05-16,,True,572.0,0.0,9,1,Loyal Champions,2018-04
63070196,Reserve,Car,Desktop,1068,4176,2018-07-11,2018-07-12,2018-07-13,,True,339.64,0.0,6,1,Loyal Champions,2018-07
88886148,Reserve,Car,Desktop,1068,7707,2018-02-23,2018-02-28,2018-02-28,,True,63.6,0.0,8,1,Loyal Champions,2018-02
126139720,Reserve,Car,Mobile,1068,1126,2018-07-11,2018-07-11,2018-07-12,,True,633.1,0.0,4,1,Loyal Champions,2018-07
221459640,Reserve,Hotel,Desktop,1068,6822,2018-02-01,2018-02-08,2018-02-09,,True,437.85,0.0,1,1,Loyal Champions,2018-02
124064122,Reserve,Hotel,Desktop,1068,1294,2018-07-11,2018-07-26,2018-07-27,,True,183.3,0.0,6,1,Loyal Champions,2018-07
141910362,Reserve,Car,Desktop,1068,6473,2018-07-11,2018-07-11,2018-07-12,,True,506.48,0.0,8,1,Loyal Champions,2018-07
31536822,Reserve,Car,Desktop,1068,6470,2018-07-11,2018-07-16,2018-07-17,,True,383.04,0.0,7,1,Loyal Champions,2018-07
94610844,Reserve,Car,Desktop,1068,7318,2018-07-11,2018-07-12,2018-07-12,,True,728.46,0.0,5,1,Loyal Champions,2018-07
620170440,Reserve,Hotel,Mobile,1068,1844,2018-07-11,2018-07-18,2018-07-19,,True,830.0,0.0,6,1,Loyal Champions,2018-07
30407346,Reserve,Car,Mobile,1068,9431,2018-04-18,2018-04-19,2018-05-18,,True,443.02,0.0,1,1,Loyal Champions,2018-04
582328380,Reserve,Hotel,Desktop,1068,4858,2018-04-18,2018-04-25,2018-04-26,,True,455.5,0.0,8,1,Loyal Champions,2018-04
582334200,Reserve,Hotel,Desktop,1068,1059,2018-04-18,2018-04-26,2018-04-27,,True,376.0,0.0,6,1,Loyal Champions,2018-04
620734420,Reserve,Hotel,Desktop,1068,5567,2018-07-12,2018-07-17,2018-07-18,,True,245.06,0.0,7,1,Loyal Champions,2018-07
523935009,Reserve,Hotel,Desktop,1068,1227,2018-04-18,2018-05-02,2018-05-03,,True,256.96,0.0,2,1,Loyal Champions,2018-04
311244010,Reserve,Hotel,Desktop,1068,4858,2018-07-17,2018-08-29,2018-08-30,,True,304.6,0.0,3,1,Loyal Champions,2018-07
257236136,Reserve,Hotel,Desktop,1068,1020,2018-09-16,2018-09-17,2018-09-18,,True,669.9,0.0,7,1,Loyal Champions,2018-09
408318722,Reserve,Hotel,Desktop,1068,4858,2018-04-20,2018-05-28,2018-05-29,,True,819.9,0.0,5,1,Loyal Champions,2018-04
15205456,Reserve,Car,Mobile,1068,7707,2018-04-18,2018-04-23,2018-04-23,,True,316.2,0.0,8,1,Loyal Champions,2018-04
63099964,Reserve,Car,Desktop,1068,3136,2018-07-12,2018-07-16,2018-07-17,,True,109.44,0.0,3,1,Loyal Champions,2018-07
524109357,Reserve,Hotel,Desktop,1068,1335,2018-04-18,2018-05-15,2018-05-16,,True,728.8,0.0,5,1,Loyal Champions,2018-04
58231023,Reserve,Hotel,Desktop,1068,1115,2018-04-18,2018-04-26,2018-04-27,,True,282.0,0.0,1,1,Loyal Champions,2018-04
186233709,Reserve,Hotel,Mobile,1068,5347,2018-07-12,2018-07-18,2018-07-19,,True,105.6,0.0,4,1,Loyal Champions,2018-07
45615147,Reserve,Car,Desktop,1068,1227,2018-04-18,2018-04-22,2018-04-27,,True,2133.53,0.0,5,1,Loyal Champions,2018-04
31550070,Reserve,Car,Desktop,1068,3136,2018-07-12,2018-07-19,2018-07-19,,True,885.69,0.0,1,1,Loyal Champions,2018-07
110431790,Reserve,Car,Desktop,1068,7930,2018-07-12,2018-07-20,2018-08-17,,True,3697.52,0.0,5,1,Loyal Champions,2018-07
310392020,Reserve,Hotel,Desktop,1068,1165,2018-07-12,2018-07-17,2018-07-18,,True,70.0,0.0,4,1,Loyal Champions,2018-07
45700932,Reserve,Car,Desktop,1068,1247,2018-04-23,2018-04-24,2018-04-24,,True,254.4,0.0,9,1,Loyal Champions,2018-04
73305865,Reserve,Car,Mobile,1068,1294,2018-02-02,2018-02-04,2018-02-05,,True,913.92,0.0,8,1,Loyal Champions,2018-02
30410890,Reserve,Car,Desktop,1068,4925,2018-04-18,2018-04-26,2018-04-27,,True,62.28,0.0,8,1,Loyal Champions,2018-04
78880280,Reserve,Car,Desktop,1068,1274,2018-07-12,2018-08-02,2018-08-31,,True,3544.16,0.0,6,1,Loyal Champions,2018-07
276943955,Reserve,Hotel,Desktop,1068,2058,2018-02-02,2018-02-13,2018-02-15,,True,374.4,0.0,2,1,Loyal Champions,2018-02
559002663,Reserve,Hotel,Desktop,1068,6471,2018-07-13,2018-07-18,2018-07-19,,True,46.0,0.0,6,1,Loyal Champions,2018-07
141985125,Reserve,Car,Mobile,1068,1278,2018-07-12,2018-07-26,2018-08-27,,True,2478.0,0.0,2,1,Loyal Champions,2018-07
443107488,Reserve,Hotel,Desktop,1068,5694,2018-02-02,2018-02-08,2018-02-09,,True,535.26,0.0,1,1,Loyal Champions,2018-02
166244439,Reserve,Hotel,Desktop,1068,1121,2018-02-02,2018-02-05,2018-02-07,,True,769.45,0.0,2,1,Loyal Champions,2018-02
106484952,Reserve,Car,Desktop,1068,1150,2018-04-19,2018-04-24,2018-04-27,,True,1463.22,0.0,6,1,Loyal Champions,2018-04
78911605,Reserve,Car,Desktop,1068,3136,2018-07-13,2018-07-16,2018-07-17,,True,460.2,0.0,2,1,Loyal Champions,2018-07
466111272,Reserve,Hotel,Desktop,1068,5567,2018-04-19,2018-04-23,2018-04-25,,True,473.2,0.0,3,1,Loyal Champions,2018-04
349721388,Reserve,Hotel,Desktop,1068,1964,2018-04-19,2018-04-26,2018-04-27,,True,284.4,0.0,9,1,Loyal Champions,2018-04
435092133,Reserve,Hotel,Desktop,1068,1120,2018-07-15,2018-07-17,2018-07-18,,True,882.0,0.0,0,1,Loyal Champions,2018-07
110482701,Reserve,Car,Desktop,1068,1199,2018-07-13,2018-07-17,2018-07-19,,True,88.32,0.0,8,1,Loyal Champions,2018-07
221796692,Reserve,Hotel,Desktop,1068,6763,2018-02-05,2018-02-12,2018-02-13,,True,363.0,0.0,1,1,Loyal Champions,2018-02
57764198,Reserve,Hotel,Desktop,1068,5787,2018-04-06,2018-05-16,2018-05-17,,True,320.2,0.0,6,1,Loyal Champions,2018-04
142048233,Reserve,Car,Desktop,1068,1278,2018-07-13,2018-07-26,2018-07-27,,True,173.28,0.0,8,1,Loyal Champions,2018-07
45638886,Reserve,Car,Desktop,1068,6470,2018-04-19,2018-04-20,2018-04-24,,True,1764.72,0.0,9,1,Loyal Champions,2018-04
582865520,Reserve,Hotel,Desktop,1068,1150,2018-04-19,2018-05-15,2018-05-16,,True,686.4,0.0,5,1,Loyal Champions,2018-04
496901968,Reserve,Hotel,Desktop,1068,6471,2018-07-13,2018-08-07,2018-08-09,,True,960.0,0.0,6,1,Loyal Champions,2018-07
118714088,Reserve,Car,Mobile,1068,1206,2018-02-27,2018-03-25,2018-03-30,,True,1176.96,0.0,5,1,Loyal Champions,2018-02
524368647,Reserve,Hotel,Desktop,1068,6470,2018-04-19,2018-11-21,2018-11-22,,True,160.99,0.0,3,1,Loyal Champions,2018-04
499224159,Reserve,Hotel,Mobile,1068,1947,2018-02-05,2018-04-26,2018-04-27,,True,733.2,0.0,5,1,Loyal Champions,2018-02
233140652,Reserve,Hotel,Desktop,1068,1245,2018-04-19,2018-04-23,2018-04-25,,True,457.8,0.0,3,1,Loyal Champions,2018-04
621116130,Reserve,Hotel,Desktop,1068,6471,2018-07-13,2018-07-23,2018-07-26,,True,1764.0,0.0,3,1,Loyal Champions,2018-07
231048756,Reserve,Hotel,Mobile,1068,2610,2018-04-06,2018-04-11,2018-04-12,,True,582.6,0.0,0,1,Loyal Champions,2018-04
349586466,Reserve,Hotel,Mobile,1068,6423,2018-04-19,2018-06-20,2018-06-21,,True,180.04,0.0,2,1,Loyal Champions,2018-04
62180729,Reserve,Hotel,Desktop,1068,2765,2018-07-16,2018-09-06,2018-09-07,,True,603.2,0.0,4,1,Loyal Champions,2018-07
643396190,Reserve,Hotel,Mobile,1068,5822,2018-09-17,2018-09-28,2018-10-01,,True,237.6,0.0,1,1,Loyal Champions,2018-09
44029374,Reserve,Car,Desktop,1068,8215,2018-02-05,2018-02-12,2018-02-13,,True,509.46,0.0,5,1,Loyal Champions,2018-02
248749116,Reserve,Hotel,Desktop,1068,2114,2018-07-16,2018-07-18,2018-07-19,,True,1479.09,0.0,3,1,Loyal Champions,2018-07
524357316,Reserve,Hotel,Desktop,1068,1245,2018-04-19,2018-04-24,2018-04-25,,True,195.0,0.0,6,1,Loyal Champions,2018-04
116570606,Reserve,Hotel,Desktop,1068,1436,2018-04-19,2018-05-14,2018-05-16,,True,911.0,0.0,1,1,Loyal Champions,2018-04
31608944,Reserve,Car,Desktop,1068,4176,2018-07-17,2018-07-18,2018-07-19,,True,268.35,0.0,0,1,Loyal Champions,2018-07
29353798,Reserve,Car,Desktop,1068,4176,2018-02-05,2018-03-12,2018-03-15,,True,2094.26,0.0,8,1,Loyal Champions,2018-02
120927560,Reserve,Car,Desktop,1068,6577,2018-04-06,2018-04-24,2018-04-27,,True,844.62,0.0,1,1,Loyal Champions,2018-04
47382885,Reserve,Car,Desktop,1068,7937,2018-07-16,2018-07-18,2018-07-20,,True,1625.94,0.0,8,1,Loyal Champions,2018-07
105820743,Reserve,Car,Desktop,1068,2765,2018-04-06,2018-04-18,2018-04-19,,True,222.6,0.0,3,1,Loyal Champions,2018-04
499300776,Reserve,Hotel,Desktop,1068,5684,2018-02-05,2018-02-06,2018-02-07,,True,1189.8,0.0,3,1,Loyal Champions,2018-02
47383413,Reserve,Car,Desktop,1068,6471,2018-07-16,2018-07-19,2018-07-20,,True,66.72,0.0,6,1,Loyal Champions,2018-07
63178804,Reserve,Car,Mobile,1068,1305,2018-07-16,2018-07-30,2018-08-03,,True,723.66,0.0,6,1,Loyal Champions,2018-07
88063170,Reserve,Car,Desktop,1068,1546,2018-02-05,2018-02-08,2018-02-09,,True,124.2,0.0,5,1,Loyal Champions,2018-02
15795589,Reserve,Car,Desktop,1068,1233,2018-07-16,2018-07-24,2018-07-27,,True,592.88,0.0,4,1,Loyal Champions,2018-07
577591740,Reserve,Hotel,Desktop,1068,6265,2018-04-06,2018-06-11,2018-06-14,,True,2474.55,0.0,9,1,Loyal Champions,2018-04
231054124,Reserve,Hotel,Desktop,1068,1235,2018-04-06,2018-04-07,2018-04-08,,True,247.96,0.0,4,1,Loyal Champions,2018-04
78981015,Reserve,Car,Desktop,1068,6471,2018-07-16,2018-07-17,2018-07-19,,True,384.27,0.0,9,1,Loyal Champions,2018-07
333162996,Reserve,Hotel,Desktop,1068,1192,2018-02-06,2018-02-14,2018-02-15,,True,420.78,0.0,3,1,Loyal Champions,2018-02
14704326,Reserve,Car,Desktop,1068,1169,2018-02-08,2018-02-08,2018-02-08,,True,230.4,0.0,4,1,Loyal Champions,2018-02
62243626,Reserve,Hotel,Desktop,1068,5807,2018-07-17,2018-09-03,2018-09-06,,True,3646.72,0.0,5,1,Loyal Champions,2018-07
55530159,Reserve,Hotel,Mobile,1068,7092,2018-02-06,2018-02-06,2018-02-07,,True,350.0,0.0,2,1,Loyal Champions,2018-02
63216404,Reserve,Car,Mobile,1068,6471,2018-07-17,2018-07-17,2018-07-19,,True,1539.72,0.0,8,1,Loyal Champions,2018-07
506750355,Reserve,Hotel,Desktop,1068,3983,2018-02-27,2018-03-05,2018-03-06,,True,370.62,0.0,1,1,Loyal Champions,2018-02
72882625,Reserve,Car,Desktop,1068,1336,2018-01-22,2018-01-30,2018-01-31,,True,456.12,0.0,9,1,Loyal Champions,2018-01
136049958,Reserve,Car,Desktop,1068,6470,2018-04-06,2018-04-10,2018-04-11,,True,793.44,0.0,6,1,Loyal Champions,2018-04
388682742,Reserve,Hotel,Desktop,1068,3136,2018-02-06,2018-02-07,2018-02-08,,True,396.6,0.0,9,1,Loyal Champions,2018-02
388655470,Reserve,Hotel,Mobile,1068,9466,2018-02-06,2018-02-07,2018-02-08,,True,336.6,0.0,0,1,Loyal Champions,2018-02
166559946,Reserve,Hotel,Desktop,1068,1456,2018-02-06,2018-02-07,2018-02-09,,True,644.0,0.0,6,1,Loyal Champions,2018-02
142313616,Reserve,Car,Desktop,1068,1306,2018-07-18,2018-07-23,2018-08-03,,True,627.12,0.0,3,1,Loyal Champions,2018-07
75582960,Reserve,Car,Desktop,1068,6994,2018-04-06,2018-04-25,2018-04-25,,True,310.5,0.0,1,1,Loyal Champions,2018-04
453409056,Reserve,Hotel,Desktop,1068,1336,2018-03-08,2018-03-28,2018-03-29,,True,183.3,0.0,8,1,Loyal Champions,2018-03
444421656,Reserve,Hotel,Mobile,1068,5888,2018-02-07,2018-02-07,2018-02-08,,True,695.05,0.0,4,1,Loyal Champions,2018-02
172830999,Reserve,Hotel,Desktop,1068,8010,2018-04-03,2018-04-09,2018-04-10,,True,595.0,0.0,0,1,Loyal Champions,2018-04
14815315,Reserve,Car,Desktop,1068,6470,2018-02-23,2018-02-26,2018-02-27,,True,215.46,0.0,1,1,Loyal Champions,2018-02
145368945,Reserve,Car,Desktop,1068,1308,2018-09-10,2018-09-13,2018-09-13,,True,310.5,0.0,9,1,Loyal Champions,2018-09
29819874,Reserve,Car,Desktop,1068,6470,2018-03-08,2018-03-26,2018-03-27,,True,109.99,0.0,6,1,Loyal Champions,2018-03
15117559,Reserve,Car,Desktop,1068,2222,2018-04-06,2018-05-15,2018-05-15,,True,137.88,0.0,0,1,Loyal Champions,2018-04
129535576,Reserve,Car,Desktop,1068,1345,2018-09-14,2018-09-17,2018-09-20,,True,103.68,0.0,8,1,Loyal Champions,2018-09
88225326,Reserve,Car,Desktop,1068,1844,2018-02-08,2018-02-12,2018-02-13,,True,496.8,0.0,2,1,Loyal Champions,2018-02
449389872,Reserve,Hotel,Desktop,1068,1125,2018-02-23,2018-04-14,2018-04-16,,True,1337.98,0.0,2,1,Loyal Champions,2018-02
30235088,Reserve,Car,Desktop,1068,2891,2018-04-06,2018-04-09,2018-04-12,,True,671.35,0.0,5,1,Loyal Champions,2018-04
73522030,Reserve,Car,Desktop,1068,1167,2018-02-08,2018-02-09,2018-02-12,,True,113.3,0.0,5,1,Loyal Champions,2018-02
77062070,Reserve,Car,Desktop,1068,9431,2018-05-18,2018-06-11,2018-07-11,,True,466.8,0.0,0,1,Loyal Champions,2018-05
64246581,Reserve,Hotel,Desktop,1068,1594,2018-09-14,2018-09-17,2018-09-18,,True,472.5,0.0,4,1,Loyal Champions,2018-09
462083456,Reserve,Hotel,Desktop,1068,1125,2018-04-06,2018-04-09,2018-04-12,,True,1528.05,0.0,7,1,Loyal Champions,2018-04
556690240,Reserve,Hotel,Desktop,1068,6822,2018-02-09,2018-02-12,2018-02-14,,True,716.52,0.0,2,1,Loyal Champions,2018-02
44143893,Reserve,Car,Mobile,1068,1804,2018-02-09,2018-03-07,2018-03-08,,True,651.6,0.0,0,1,Loyal Champions,2018-02
88290576,Reserve,Car,Mobile,1068,1804,2018-02-09,2018-03-26,2018-03-27,,True,278.28,0.0,6,1,Loyal Champions,2018-02
132438942,Reserve,Car,Desktop,1068,1421,2018-02-09,2018-02-12,2018-02-14,,True,773.99,0.0,5,1,Loyal Champions,2018-02
15812935,Reserve,Car,Mobile,1068,6471,2018-07-18,2018-07-19,2018-07-20,,True,467.04,0.0,4,1,Loyal Champions,2018-07
222690728,Reserve,Hotel,Desktop,1068,6471,2018-02-09,2018-02-12,2018-02-13,,True,88.15,0.0,6,1,Loyal Champions,2018-02
58861376,Reserve,Car,Mobile,1068,1170,2018-02-09,2018-02-09,2018-03-09,,True,3544.16,0.0,2,1,Loyal Champions,2018-02
222647900,Reserve,Hotel,Desktop,1068,1804,2018-02-09,2018-03-20,2018-03-22,,True,157.4,0.0,7,1,Loyal Champions,2018-02
346726860,Reserve,Hotel,Desktop,1068,6265,2018-04-08,2018-04-10,2018-04-11,,True,824.85,0.0,5,1,Loyal Champions,2018-04
119352392,Reserve,Car,Desktop,1068,5234,2018-03-09,2018-03-14,2018-03-16,,True,359.17,0.0,2,1,Loyal Champions,2018-03
320079235,Reserve,Hotel,Desktop,1068,6470,2018-09-09,2018-09-10,2018-09-11,,True,779.59,0.0,8,1,Loyal Champions,2018-09
158138280,Reserve,Car,Desktop,1068,9483,2018-07-18,2018-07-23,2018-07-25,,True,989.91,0.0,7,1,Loyal Champions,2018-07
222762520,Reserve,Hotel,Desktop,1068,6478,2018-02-11,2018-02-13,2018-02-14,,True,257.4,0.0,6,1,Loyal Champions,2018-02
341061258,Reserve,Hotel,Desktop,1068,6615,2018-03-13,2018-03-28,2018-03-29,,True,800.5,0.0,1,1,Loyal Champions,2018-03
32293694,Reserve,Car,Desktop,1068,6471,2018-09-09,2018-09-19,2018-09-20,,True,471.96,0.0,3,1,Loyal Champions,2018-09
460368600,Reserve,Hotel,Desktop,1068,6265,2018-04-01,2018-04-04,2018-04-06,,True,366.6,0.0,3,1,Loyal Champions,2018-04
582380990,Reserve,Hotel,Desktop,1068,5888,2018-04-18,2018-04-25,2018-04-26,,True,455.5,0.0,0,1,Loyal Champions,2018-04
498318024,Reserve,Hotel,Desktop,1068,1123,2018-07-18,2018-07-26,2018-07-27,,True,824.13,0.0,3,1,Loyal Champions,2018-07
517964598,Reserve,Hotel,Desktop,1068,1427,2018-04-02,2018-04-05,2018-04-08,,True,1269.0,0.0,8,1,Loyal Champions,2018-04
505922274,Reserve,Hotel,Desktop,1068,4709,2018-02-25,2018-03-20,2018-03-21,,True,515.94,0.0,5,1,Loyal Champions,2018-02
320084455,Reserve,Hotel,Desktop,1068,1335,2018-09-09,2018-10-15,2018-10-16,,True,882.0,0.0,6,1,Loyal Champions,2018-09
167168085,Reserve,Hotel,Desktop,1068,8794,2018-02-12,2018-03-05,2018-03-06,,True,366.6,0.0,4,1,Loyal Champions,2018-02
166348440,Reserve,Hotel,Desktop,1068,6471,2018-02-05,2018-03-19,2018-03-20,,True,225.0,0.0,9,1,Loyal Champions,2018-02
103091576,Reserve,Car,Desktop,1068,1186,2018-02-12,2018-02-19,2018-02-21,,True,644.4,0.0,1,1,Loyal Champions,2018-02
557353200,Reserve,Hotel,Desktop,1068,6470,2018-02-12,2018-02-13,2018-02-14,,True,274.95,0.0,2,1,Loyal Champions,2018-02
514223608,Reserve,Hotel,Desktop,1068,9391,2018-09-14,2018-09-26,2018-09-27,,True,182.2,0.0,4,1,Loyal Champions,2018-09
549877570,Reserve,Hotel,Desktop,1068,3442,2018-01-23,2018-01-24,2018-01-25,,True,240.3,0.0,8,1,Loyal Champions,2018-01
278511285,Reserve,Hotel,Desktop,1068,1160,2018-02-12,2018-02-19,2018-02-21,,True,510.0,0.0,4,1,Loyal Champions,2018-02
130723425,Reserve,Car,Desktop,1068,1534,2018-01-15,2018-01-22,2018-01-24,,True,349.44,0.0,9,1,Loyal Champions,2018-01
136162386,Reserve,Car,Desktop,1068,1199,2018-04-09,2018-04-09,2018-04-11,,True,723.96,0.0,4,1,Loyal Champions,2018-04
501530013,Reserve,Hotel,Desktop,1068,5687,2018-02-12,2018-02-14,2018-02-15,,True,904.8,0.0,9,1,Loyal Champions,2018-02
58916068,Reserve,Car,Desktop,1068,5821,2018-02-12,2018-02-12,2018-02-13,,True,348.72,0.0,5,1,Loyal Champions,2018-02
390107893,Reserve,Hotel,Desktop,1068,2793,2018-02-12,2018-04-05,2018-04-06,,True,366.6,0.0,0,1,Loyal Champions,2018-02
578300680,Reserve,Hotel,Desktop,1068,6259,2018-04-09,2018-04-11,2018-04-12,,True,1045.3,0.0,5,1,Loyal Champions,2018-04
88492086,Reserve,Car,Desktop,1068,7912,2018-02-14,2018-03-28,2018-03-28,,True,643.8,0.0,5,1,Loyal Champions,2018-02
88376514,Reserve,Car,Desktop,1068,3136,2018-02-12,2018-02-21,2018-02-22,,True,721.36,0.0,1,1,Loyal Champions,2018-02
320230770,Reserve,Hotel,Mobile,1068,1945,2018-09-10,2018-09-17,2018-09-18,,True,728.8,0.0,2,1,Loyal Champions,2018-09
14943197,Reserve,Car,Desktop,1068,4098,2018-03-13,2018-03-26,2018-03-30,,True,1258.56,0.0,9,1,Loyal Champions,2018-03
73693440,Reserve,Car,Desktop,1068,6377,2018-02-13,2018-02-28,2018-03-01,,True,124.2,0.0,9,1,Loyal Champions,2018-02
161523840,Reserve,Car,Mobile,1068,1308,2018-09-10,2018-09-11,2018-09-12,,True,445.2,0.0,6,1,Loyal Champions,2018-09
105906752,Reserve,Car,Mobile,1068,4925,2018-04-09,2018-04-10,2018-04-10,,True,434.0,0.0,4,1,Loyal Champions,2018-04
64609804,Reserve,Car,Desktop,1068,1308,2018-09-10,2018-09-11,2018-09-12,,True,592.8,0.0,7,1,Loyal Champions,2018-09
167313945,Reserve,Hotel,Desktop,1068,1121,2018-02-13,2018-02-13,2018-02-14,,True,240.0,0.0,8,1,Loyal Champions,2018-02
168758646,Reserve,Hotel,Mobile,1068,1335,2018-02-26,2018-02-26,2018-02-27,,True,733.2,0.0,9,1,Loyal Champions,2018-02
128109708,Reserve,Hotel,Desktop,1068,1331,2018-09-10,2018-10-08,2018-10-09,,True,728.8,0.0,3,1,Loyal Champions,2018-09
514176424,Reserve,Hotel,Desktop,1068,1346,2018-09-14,2018-09-17,2018-09-18,,True,455.5,0.0,4,1,Loyal Champions,2018-09
576189702,Reserve,Hotel,Desktop,1068,2058,2018-09-10,2018-09-19,2018-09-20,,True,343.0,0.0,4,1,Loyal Champions,2018-09
321363530,Reserve,Hotel,Desktop,1068,5598,2018-09-14,2018-09-26,2018-09-27,,True,693.0,0.0,9,1,Loyal Champions,2018-09
231707816,Reserve,Hotel,Mobile,1068,3217,2018-04-11,2018-05-03,2018-05-04,,True,458.25,0.0,8,1,Loyal Champions,2018-04
440272360,Reserve,Hotel,Desktop,1068,5694,2018-01-24,2018-01-31,2018-02-01,,True,69.0,0.0,0,1,Loyal Champions,2018-01
173467332,Reserve,Hotel,Desktop,1068,6585,2018-04-09,2018-04-09,2018-04-10,,True,658.0,0.0,9,1,Loyal Champions,2018-04
55817444,Reserve,Hotel,Mobile,1068,6259,2018-02-14,2018-03-13,2018-03-14,,True,528.8,0.0,5,1,Loyal Champions,2018-02
29494864,Reserve,Car,Desktop,1068,5694,2018-02-14,2018-02-19,2018-02-19,,True,555.78,0.0,2,1,Loyal Champions,2018-02
88488228,Reserve,Car,Desktop,1068,5694,2018-02-14,2018-02-19,2018-02-20,,True,764.46,0.0,3,1,Loyal Champions,2018-02
56251223,Reserve,Hotel,Desktop,1068,4577,2018-02-26,2018-03-07,2018-03-09,,True,1466.4,0.0,5,1,Loyal Champions,2018-02
192825666,Reserve,Hotel,Desktop,1068,5585,2018-09-14,2018-09-26,2018-09-27,,True,546.6,0.0,8,1,Loyal Champions,2018-09
502176960,Reserve,Hotel,Desktop,1068,4795,2018-02-14,2018-03-20,2018-03-21,,True,387.84,0.0,1,1,Loyal Champions,2018-02
173161632,Reserve,Hotel,Desktop,1068,1302,2018-04-03,2018-04-04,2018-04-05,,True,304.5,0.0,1,1,Loyal Champions,2018-04
45507336,Reserve,Car,Desktop,1068,6470,2018-04-13,2018-04-17,2018-04-17,,True,450.66,0.0,9,1,Loyal Champions,2018-04
88489404,Reserve,Car,Desktop,1068,1197,2018-02-14,2018-02-27,2018-03-02,,True,1105.7,0.0,2,1,Loyal Champions,2018-02
502593426,Reserve,Hotel,Desktop,1068,1161,2018-02-15,2018-03-21,2018-03-22,,True,1292.8,0.0,2,1,Loyal Champions,2018-02
136183905,Reserve,Car,Desktop,1068,1236,2018-04-09,2018-04-17,2018-04-19,,True,693.12,0.0,6,1,Loyal Champions,2018-04
30391992,Reserve,Car,Desktop,1068,6698,2018-04-17,2018-04-23,2018-04-25,,True,433.2,0.0,0,1,Loyal Champions,2018-04
346989954,Reserve,Hotel,Desktop,1068,7499,2018-04-09,2018-04-15,2018-04-17,,True,1184.15,0.0,0,1,Loyal Champions,2018-04
104427001,Reserve,Car,Desktop,1068,1199,2018-03-09,2018-03-09,2018-03-16,,True,1256.71,0.0,0,1,Loyal Champions,2018-03
103302038,Reserve,Car,Desktop,1068,9431,2018-02-15,2018-02-15,2018-03-15,,True,886.04,0.0,6,1,Loyal Champions,2018-02
502569945,Reserve,Hotel,Desktop,1068,1844,2018-02-15,2018-02-19,2018-02-20,,True,632.0,0.0,2,1,Loyal Champions,2018-02
335189490,Reserve,Hotel,Desktop,1068,6473,2018-02-15,2018-03-28,2018-03-29,,True,925.4,0.0,7,1,Loyal Champions,2018-02
502795026,Reserve,Hotel,Desktop,1068,9685,2018-02-15,2018-03-28,2018-03-29,,True,1322.0,0.0,9,1,Loyal Champions,2018-02
149181440,Reserve,Car,Desktop,1068,1199,2018-03-09,2018-03-09,2018-03-16,,False,1013.11,0.0,5,1,Loyal Champions,2018-03
320399685,Reserve,Hotel,Desktop,1068,6449,2018-09-11,2018-09-12,2018-09-13,,True,465.0,0.0,6,1,Loyal Champions,2018-09
256187664,Reserve,Hotel,Desktop,1068,4098,2018-09-10,2018-09-20,2018-09-21,,True,623.0,0.0,4,1,Loyal Champions,2018-09
391345255,Reserve,Hotel,Desktop,1068,5865,2018-02-16,2018-03-27,2018-03-28,,True,608.25,0.0,9,1,Loyal Champions,2018-02
55912685,Reserve,Hotel,Desktop,1068,5865,2018-02-16,2018-03-27,2018-03-29,,True,729.9,0.0,0,1,Loyal Champions,2018-02
88587930,Reserve,Car,Desktop,1068,1169,2018-02-16,2018-02-19,2018-03-19,,True,2373.85,0.0,7,1,Loyal Champions,2018-02
102224213,Reserve,Car,Desktop,1068,1945,2018-01-25,2018-01-27,2018-01-31,,True,290.0,0.0,2,1,Loyal Champions,2018-01
335324382,Reserve,Hotel,Desktop,1068,6449,2018-02-16,2018-02-19,2018-02-20,,True,370.5,0.0,8,1,Loyal Champions,2018-02
